0x413E8A09F7922d45bec11a131AF8188b97778163,648.33709
0xB792C2b6efE2Fa84c7ab2108364B8ABC863765EA,74.90241
0xc6Fbd24Bf79fE78dB86111808C9bCeAf0E5ED02C,25.59121
0x35D9BFcFec56d4506000d0327EC3b30c6BC4B4cb,24.46335
0x2dDcB7Ba610dCcB4a86691a0B9d33bb04B9c9FbC,17.82949
0x5BE23238eBC1A79914f4376781c71a2B37c49892,17.19757
0x0CEE03d1173a3cDE126ac5C44A8632B021546338,16.93038
0xA205358b29Bb5466C8d0Ad25F84D2aA118E967e5,14.38917
0x9589c0cb9b9AC45d8d40f5c8d1311b2127d6845E,14.04811
0x157cf9FDca3DbC80A6aF419115a94705a94197EA,13.62802
0x42A898443Ee4B07e35bC8d1d6B8bA6f71553842a,12.19572
0xd69A8F50E42216035608D3DA93EfAF669a14CC54,11.1229
0xE9F3Ef24a4cA02Ee261Daf50D06c12c34DA8DAe6,16.85455
0xa4E227Aa97a10276B011C7e7B5A5EA5D96BA3B1E,10.25437
0xF8B87BdfB5097c34761a4065F1644bd39b3014b2,9.16531
0x1944CA723f77771B2b4EC10110494eff1fB5Cb36,9.15722
0x8a8bC6Df98890Bd173abb281e84c8B992c2B2165,8.87036
0x7A76de1d039C9d864c35aDf5DD16a5D8E00B9208,8.73408
0x0aB28bf7b957c21fdC8Eaa397Dcc5bacD1c16343,8.18474
0x78A5cbDE92E10ec2cD5d9D737F923edd810F773A,7.52001
0x3EB1686b9D0001F1703717E2362EeB3553A64060,7.0387
0x896dB7C827E6Dc3635F659DAE77cD04b8D6cd5E3,6.77162
0xB154AF72c7f5760a92C46193Aeb24FF8DDd64488,5.92523
0x0BdC32d1E9904Ac879dc76c78381dF01f7D678D2,5.49223
0x569fa8c1E62feaB5b93a6252DDb8c0fD29423C50,5.23642
0x5cD0574f2eb0979613900e652bF7fD71225709f7,5.09023
0x53aeC1D25F45E654cD78C31aB61c5a4aDfF5B0f3,5.07861
0x53ed748D05C16b2C47aef6A977a926083e18A510,4.96172
0x93E6208981f8DF30221F28b21EAD7eCFc37911B6,4.86191
0xaF9727dB19690208DB9DF2c9Ebfd0eF891cd30c1,4.33516
0x3EC3705d230CFc1f71E63EC8a97156971C5842eB,4.23513
0x92f8587436639600f8eE891BA4F531cA942D19Fc,3.99925
0xe29892f696F0e9599086152a165Ff2f4BE714EF3,3.60512
0xF739EC1B72985889500bB158011855e11E6fa713,3.58561
0x5772F15eE77c2C4aFd69CfC1dc3E6207603eE922,3.38567
0x3E356117a0d4cE600826A2DBa220Ab52532AdB0D,3.27971
0xa3690506Bbd48eEA3c8E76836afd7974af2c6282,2.68565
0xf824d1b18D61899B42957646D293E725Da6fdeF0,2.56978
0xc32e33F743Cf7f95D90D1392771632fF1640DE16,2.46883
0x5B3067C5e26fEC823d6fBf8F315e43632658D2F6,2.0757
0x43A3786eCc1Ff8db1B30cD904b5cF89d87687AdA,2.06976
0x2a030fF3a0a001834eAc35B2fE4bEF3478ED04Bb,2.03148
0x5bfE2Cf1aC722D24876e7E0b14f2B347b4204102,2.00045
0x2e4b85d41338ae15710194C72852D2123953aec4,1.70982
0x58f24F1378dA470F6595d1478A1eaC677C101C36,1.69296
0x7b1D395cf69504Cb4feeF1055C3A8d1e8199a9D0,1.69261
0xa6480A4e460A4c658a144f508FABc272f05E9DAE,1.645
0x517998b5469143b9516c9011f48081A7ec788752,1.63305
0xcC5D17a5525A89DDD0f9BaAEBA306dFbcE1420C7,1.59738
0xcaea78c1E5A261D6CC9c59f9886958EC4959f416,1.52724
0x0b26936fd46b986bC7a0149eBfF18bc243299cD7,1.45544
0x81519433cFeC3EaF1D20F01d707D6192021a2681,1.43906
0x9772FEDC43123A6EFbd1965617d0e079DE2689e4,1.43558
0x48529F79DeC835E125c7206f0bE71c3C9F726bd5,1.39733
0x63c2827A62e3715CE9C4fA8ddb3c3E89116F6202,1.35427
0x062b47D378728F59Ee18479ce6f29789fE3e749b,1.33728
0xBb5106c7846C26Db83024A4aF703415e2481D66B,1.3206
0x8b7A6fec5C6638C1D667eF8126B457fEc09376Eb,2.42598
0x130E6D1A52b4577b3779F7Cf50295d3B28e6a593,1.30285
0xb312665792d45A3884e605e8B7626aD5b09D66a1,1.30232
0x9EbffAeFf6FF42d44C98ad6dC2790BBaba487896,1.29479
0x10BE4a321979407D26BD056BF224b7cf4B2a2B52,1.26282
0xc2C7D9f61c009dB5de5C792fB3600B9e78C2b4C5,1.22705
0xAC4d7D24D1b76e20872245b96e958259315bD6db,1.16778
0x598B84b07126D8D85Ce1088Eff2C02180F710260,1.16153
0xc9d03245CF4a728b31647fb20ECAB6AE9026A7f2,1.14131
0xE8859f652590f22c017c1191A2D5534BB6F260f7,1.14084
0x1cbD4cAb7006EAE6c7e3C65eDcFA9411dC3c8c30,4.75658
0x86582e18C3bFe5204Dd142085462973C28F1daC9,1.06189
0x660d8910c14d0641365683bAb358acB83BA47ca9,1.05356
0x8CADB32b0D9e4bb19FD8439c67FD18F6D7F2a08a,1.03955
0x02c762cF2B4800e9D4744aC1a3a78620FBc6F77B,0.97119
0x83eDce3846337cd81836dd997650396ea09484fC,0.9425
0x094e59706D52e2F95a57e7D399871522a4037923,0.8433
0x30abC41D8a7C83e202a6Be44F1D37219F78128A8,0.8184
0x5b7E76029aa45817F88694d00d4e69aC5915eAE5,0.73319
0x07bDC7630Bf63439eE4080a684651650C7966155,0.68689
0xcB0Fd804a913ee4cB4e8CCe26dD5CC8012359B79,0.68005
0x99077Cd11162721251672a156c08a0380658eca3,0.67717
0x74E3a06361B0c67d736020C3B09196AA84019bFF,0.65757
0xC32De03e195fa0E2E59338968c37d53B7a151C98,0.65676
0x7282aB49b58C7c493F49F2d5D1a723BdEd47C420,0.64782
0x1fc897c5c9495b7a0042539A7029A8B443B49211,0.64693
0x0d21863A724DE36E1a5B129343a230A4dc4Dd6D8,0.64553
0x315fFf7C53D75737D5a9F5165beD76ca1f689c73,0.63209
0xE4A24f3739925707146baae55E4fa8b8C57A2358,0.6068
0xb92FfcDcEf8ff0656649DE4572AE6d897Ef39Ed8,0.54431
0xEe1c042e70afCAD52C6319EEA63fb56753232DA0,0.52807
0xdD9673711Dde79591b76927805EaD971A78BA357,0.5268
0x99d34f523EcBA22Dc110C676a428570e5Eb2FE88,0.5092
0xA8fBF265b1DF75afc518101812C3a345892585F2,0.50863
0x0507B3ffe3836aD0f256f3D53b8fa7653e54E2EB,0.50785
0x45D2Cf3c429588d9340fEC955d45a702b7c04265,0.49816
0x266178a48c50f104b53eD78ca8e3582dfcFbb286,0.49205
0xd4b623ABe0f2a4703c19b309038cCd5D53A9e193,0.48527
0xda9BeF67C69E2073BDA2754B2EC311857477dc07,0.47771
0x92CA3e0E7Fa8E2080c39BD03A957e56ECa061ef8,0.46067
0x1D7B4504cd5740e1038bb33bC56Cbd09CD9BdcD8,0.44479
0x89C5c9D1760955F6A8A7437D5e82060498b51311,0.44172
0x859148bb1D6413061EfEEC2D4784c44CCE4074a5,0.39626
0xDeED23Ebe6d4B2c8c93eC826559a55FD7AE5A72c,0.3864
0x3b848C55c763BA98361E4c20a9be62860046cF85,0.38167
0xE5118016492E30dD19f2679De2078Ac98efF924a,0.34326
0xf0f96A343Cb2bb6E90247FAc63A36b71595b64AB,0.34114
0xB6Ecf00d6eB7d16cf232335Ea9E44b6e2F291195,0.34022
0x317e4B93E04e13269d3e601dC5F3c54447392E0F,0.56671
0x3009E0Fd4176EC2Ed82b126bd8916C5E523c2729,0.32914
0x7F23Eda786d4523846233A327Fac7e39f4b4Ec6A,0.32411
0x6e4A78A4E5762f6A1da4471af945248464D6bB56,0.48546
0xad795fA32929D9dCbA7b30AB98b0050a430B2DAE,0.31578
0xd5171D1DB53bbfBbfb5c2Fc436C292E3400bcaA3,0.31103
0xBA0cf714258D24F02D559660c3288520b54683aC,0.26577
0xd330c61F5D47CcE1e9956aFF468dd992cF9B951B,0.26467
0x4E2c78599eD8742A1e2C37A4C06fA152f74256b9,0.26015
0xA371F994981b5ab257880396296b5bdbFb2EeBe3,0.25478
0x3B930709dFfdf9dc9Bcc7Ce01c53a1D5554ffF3a,0.24522
0x1782ceA0D026430ad4b410697c2df05a104EFA9b,0.21789
0xf07A9bB60F3811d2c919087499479305B2f4C451,0.21705
0xBEB6Da2f7B036539434b537D9447D74E5E883038,0.20823
0x7a9E9a3ba20D848fdf87c3787037961722BD9Ddc,0.19756
0x39CA6E9dF089227E5646128F13EF30C4dc1Ee566,0.18601
0x21C795B221821C335A63C96D171DeDd294C6EfD8,0.18345
0xBB46cE1e1AF67c6fCBC3bC124b3BA554aA550620,0.18097
0xC24d8266C47f957A4a4115bD39d7fE1b0366a067,0.18009
0xE5F8a81F072150701c25FbA31c910884fA33098c,0.17862
0xb0Bb78f2D6b464b3a7287993ddE6626E1a59b674,0.17809
0x94CE1D981e8D5e4472056949A07C7449e9a36f52,0.16967
0x1A9c00113f86B57dF0e4F27eb59f8C096fc1Fc69,0.16929
0x9aA3a1D19dcb744731b30a66fC12Fc7a88f7db66,0.16979
0xa434F49FBd7F3f75C89B501c509c69151D8f93bb,0.16928
0xE9a20E2a6E4B3bfBBB108F0C105623A3Ee665883,0.16928
0xa014F0452a103E0b5B9B33E35aF6ccEe83b4AAE3,0.16966
0xa63E4b875d08Bbe0143614f3a3E679D1862cB185,0.16485
0x20a1E36cB8E1e15AA1f75477E2E8816c0B393Ae0,0.16367
0x21BF63C0418D4f1D13f884C50498B2259B321b43,0.2444
0xc81eeDB0646173F60A0e5440986cc63080380aDC,0.162
0x328747d9D48Ec55A3dAa70bDAE3Dcf3462bC6791,0.15386
0x5d111BcC1751BeE7C95F3bF2686F14FdCd7305fc,0.13741
0x238092c9Ab8f01857Ac7682Ed41D09820938722c,0.12982
0x864a96A4358B23d66A138D0B7172FdD4Fd98a3CC,0.12358
0x752b50b2f6519035DfDB710285204D73cb79505a,0.12197
0x0900686ebE858823F03dce4B9B2d410b416d2509,0.10726
0x4098460bBF00198e46Da9Dca59194971bb323525,0.09779
0x75d75D74CD08c2bbaeA4c6F9fa927d2edfe34Cf3,0.09404
0xEE9cA24FB62BFc021e1A46E09e1C1CbECD3341B5,0.08995
0xF53c20708E9Dbc2fb6798Cd8A6F78DA4df4d6F78,0.08495
0x965658b4Bd00dD1967Cc4F8220462b6007F15860,0.08335
0x7C1403B4F642e71280a84d75bCE13F5cD9299853,0.0823
0xF8d9dE13A0efeCbEe653a0A35c06b751cc03904C,0.08178
0xABA337c0Bc99807D945FBd2c08c21734F9fa2cA8,0.0804
0xB5a97daE3FD6Df1Fa9c02947e3e8f592A4Cd2875,0.07985
0xe386a67E37bbdBC75E6133923E74FBAcCE30fbc8,0.0736
0xFe744c8C1B71B62cFE6e634239FD9FE523275e8C,0.0691
0x10706b51eD375EceC0A0712C4Fe703c37cFd3C83,0.06823
0x15de22d1bcFe47dAdFADff3e1f4c44fbdA511A67,0.06592
0xCa681CEbEEb79F4992b954c871D893aa293AD010,0.06586
0x4c3051Ae9aB9A9FcfB58A6428BF082Ad3288590A,0.06409
0xBD19B71A8A96D9019834e37bAF7b44Aaaf1d253C,0.0628
0xef622De5d7776f2B696e4D6fe35620a26fb843E5,0.05988
0x9795E754Ae1d68FE755338513aF23C629c0EC336,0.05947
0x8d160940C666E94aa30bA7a4448bf41b380de9A3,0.05714
0xE0e710A907a8E44c078e6212Efa336C1191F4CD1,0.1305
0x0fA8E9d6c8dADE9ded05D31A6662F9F812Dd37a7,0.05551
0x02a467840c55eC424F8FaBDe5e5AE42b0143c085,0.0535
0xee3eA245BAD63fd8921F6896F6934dc1982F03A1,0.05347
0x0f09A909D530C0A82eE6Bd22268390B81652a835,0.05112
0x66DdbD7EFF9F382957a6c35E998d5Aa244a8eAFd,0.05084
0x8E53a2285AeBe86d50293f2341F26e7F50D50947,0.04993
0x4dDE0f517c35cCC9bAdCD758FBCda02b2545A57C,0.04891
0xa5B3551B9994D0aec549C779836556E0D56756c5,0.04579
0x3b3CA4b373EdD605EAF9bCc8877fAA442046B3b7,0.04388
0xa5e831d356C5f0dd25538c096D687CFc33f74472,0.04086
0xf7181dd05873C42C50c7D85c558B91B4d2768F12,0.03959
0xc23cCB6744F2F9aC8bD5ceA832Db8CCA7FDC3d6B,0.03386
0x5693015cfa23f0e6Fd0a994c3f13A210c43C4aF8,0.03243
0x51e064e68D68fFDd6C0c625e014A1ADdca3a7980,0.03241
0xa7690203043053C17904C52Df5afd668370B5EDE,0.03217
0xEafAD4c7CFa7B16fE29FE12c8546bef2dfA6F461,0.03157
0x9da65E0247338f3B8406E03dcA21A6AFc25DC7a9,0.02793
0x4Fd7416C1EB8A1662641f4F9f250484BE260f422,0.02632
0x951faa8D80C1E3337eDD875ab6F502a5bE0A1DD9,0.02511
0xe907121bbF7C4E5275A2E0DF8D8ddBeC1f2F5799,0.02026
0xb3f1419cCAEDb40C82e3b9a4a4A0Bc986a3A3A49,0.01999
0x1456257E2c6Abd0FA3246c787A703a89E93e5191,0.01962
0xC41E2C1E161eB245aC46c5e33D294171E06f040E,0.01915
0x6a30e3B0CE02E5762DBFad011be6B51dFb24621a,0.01698
0xEcfaaaEF1d3C4136491746089d9e8A0DFF75Ab06,0.01634
0x78ad09106De41f04B96bE844DDf07CBDBb18887D,0.0163
0x0bd18c1bdd421AEf3dEE7cBA9Ac01a9b9f9e05A2,0.0163
0x96D3c33732aC2c7fB5C9120D9447ebD10e4a6158,0.01624
0x57Ea58919eF7547b2d596Ea4d20AC768377B6E50,0.01306
0x6b8f66e2F9A55909c893511882Cfdb1DDA86597A,0.013
0xfCEB23d6970e8ad127Fcc6F0baB48A6f68C08b73,0.00979
0x9cFD7b0ff0081670B6217e4912956F42CcaEeb25,0.00977
0xB5D19cA47220655Fb1bc4FE334B18C8a792e2dF1,0.00909
0x2eB7Bd0bF0Cc09649d4d6863456354B319f7400D,0.00616
0x41737792b56A53d1b0abE1923C862E89C9Ba07f6,0.00833
0x24C98fF3372f82675f08e16DcEe451C5e57bDAeE,0.00485
0x85BdE7035df21D0411e2dF216aE91FCA7DE8a557,0.00326
0xbA1DD0D124231E6e059ff2f08A50af100C51679b,0.00296
0x219fE6Fe8B6C4DB11E1e666967E34b801Ff3b4F5,0.00243
0x82B97FE157c390fD334C1AaeBC767113CaFA2154,0.00186
0x7F56795Cec9BC167d1351Cff9aF981Ff0FAFf0A7,0.00169
0x5c301F1afA909C528C8619Cde8D2eA78E8657C60,0.00162
0xDB9f9Be4D6A033d622f6785BA6F8c3680dEC2452,0.0052
0x2f667D66dD3145F9cf9665428fd530902b0F7843,0.00521
0x56b64647B164cAb358263Ac6BE9b418f64ec0709,0.00085
0xa54690caadb09990b51E2b4EeeFFc41DB6aeA7c9,0.00081
0xe69F62683E2A31d848cA746FebE97677cBbd0e79,0.00051
0xD8C2d66a2D7097323a32Ef142c4D534f7102c04a,0.00051
0xd0e35782C287620eF9b72459F6504BF8Ace006a0,0.00037
0xE5F37f627fD50A5dBCe3FfbAeB055A9Aa827Bd2B,0.0059
0x4C566Cd29d4adCC59047865AC3Ab8ba45b22da33,0.00016
0x3c124CA27b9f128c82A818D0494E58e7c66996bc,0.00016
0x1Bc5e0d0617c39f617d90391F83d67c0d08Cb727,0.00002
0x18cDa0CAD27F7422659279DC55A074D4cAAF8b6f,26.58937
0x298D4D9c0E93dD0a70E4ca4803a944149F501a6B,16.21049
0x00E006A6a5353AC5038572a31fd152e711423Fe2,8.75425
0x485356d65Df969A603EC797e20fD93Bb20fe9EDA,6.46855
0x45D3aa37E40F87Ce16a49C9c8e9a468a3125003D,3.08061
0xd00D348aE34258194eE838131A33F796535D0F16,2.55333
0x05CB2fD21FA7675eB7758a56BC216cF9A5b189fC,2.27174
0x991c4D7D1C194A6753799f788fA49218181cCFfA,0.91629
0xF69055cF3845c65A90A5d4239615eeE0f10Fdc3e,0.81088
0x5AC2F80056f6d47a9c059483e02817ACBB294A62,0.68056
0x8523067D16329D7375066e37D10eBa7b4Ed59709,0.64901
0xf66d90496a2687D7b36BE74E5Beed0C9F7CdaA9c,0.55166
0x4A606ca2BFa61DfeE123519ABC2Ae7e8c6946b95,0.37212
0x4163D51Fa76C7BE8c6FC8076a9aacDe000De7cdd,0.35674
0xa68BB18AB179586c099029e23E473D57796fe9DD,0.32454
0xd711Ffb97F1031BbF499Fc849Cd000292C20bbCB,0.28723
0x6F201B486d06f169b9F053Cb83afcAdE92924cE1,0.20583
0x14F2Fc94e117eA4647F5B6755b49d7FaFF84146b,0.18611
0x3972d5fd96C69B9e5fDFcB459d48Adcf22506392,0.17837
0xb5E0C44f9f5ef180912db5A01516DE750904CC78,0.16227
0x47eC58643ACeff47a4a069cEcfF528B10F235022,0.16227
0x1a86105f1212C53F5eB1dE93012438b9b688885d,0.16213
0xccD724B9af92A3A389150334556330EfD3f59487,0.1616
0x91e9b882Fc9dBEd07Cf2C86C479e4A6C23fD6699,0.1616
0x1D305240ccBB5B1BCd5Dbf47eD447462Daa8e9E4,0.13277
0x0CAdc2C7d7FA8470a47eBd8f98680682176841cd,0.09714
0x44f2cDf495E9F93BcC91dc421D1bb00ad95B617b,0.09696
0xd31A84c20bc430aD75E6a1903E7dDbee52211072,0.0842
0x20E6aCD7b99e1EA3231f617D52802d6F751084c7,0.08257
0x5C5c76C31123bB8ae731116DBE61C5b1836f63B1,0.08252
0xD670a99b9ad6b9FE256294f51cFE5F38E51D54Aa,0.08161
0xB0720A40d6335dF0aC90fF9e4b755217632Ca78C,0.08113
0xF0fcF4E39B7eE2F1bB8d90B9ddd178B34050bfB5,0.03894
0x3e75d48e138fC49e382C5a223D5eA5eae374b394,0.03237
0xb4449f90FE785F1C764de2EB3BE86204EBD0C312,0.02028
0xd9dB301918ee2C12Cc7703Ff8d0c2Cc422be51fd,0.00325
0xBBDDEEEc4664c932028aE5E51Db6E28f80C7CA72,0.00162
0x80d0a68338D88095e26d76c30858e9ffBc4ea117,0.00162
0xD1842fBd382ab87597f58362BFA33ac749E4D904,0.00162
0xD4Df1Eed5De5ACB8162EEeBF112F71D2945FA268,0.00162
0xD6F0F886028e694f6c6cc98A78d2576CdaaC4269,0.00162
0x7338bf4380Cec9614F601ab259001EE8a557dACa,0.00162
0x54E137B374c6E76D0Df87f4A46cbAb9773df938a,0.00097
0xC118488EcfE46E6357B27EaE18A85064DCE0eB0f,0.00081
0x7E48E6662f4f8b4938ff62df4DB43D973eA40253,0.00049
0x79d998B703F527617F6f4012674fF7c489A7c637,0.00032
0x1E9998909246fF49C740928238B17982115a1A3b,0.00016
0xee85FE62BC4106391d756CdFC13aE5bf88aDEEE9,464.94568
0x366B523317Cc95B1a4D30b33f8637882825C5E23,719.2924
0xA6bDe5d5f851d33e2fed1635aB799EFE43f96f53,208.39991
0x4f6872A24ff019550048668094da427DcD49723a,186.50993
0xa96cC6E271f0c77C695E0013673831f9DC182fdc,146.21248
0xD4cD9eE834971a462bEcf5E7088594f656A572A7,40.298
0x26C9a1fDa72188AA0B300B57023e20b0C59a17d3,66.00873
0xaB2e4E7b0CB59236bB38dBa45Aa45A0d94D683D0,19.01179
0x05995bc5736707208EBDb18BC5bE812668b525B2,8.58792
0x5F1bA4a111c3A43F9db280EB09076F5B3e39fc7e,7.22301
0x3D9fcb03c6C09bBae2689DC50D14Dac54F3F299D,0.88341
0x5E2eDa615fe7360f415282AbBcfcAeF720207FB1,0.48914
0xa82B20457A5B1E1120Dcf09534AB238Db5805983,0.33857
0x78db022486a5761dA515A4baC9fcaD0707582c80,0.50485
0xd8B07984cc1C8223C8f5523b371D950aeE2f329F,0.33422
0x92D633EEc45f6c765034d5285911d7F81a78E715,0.23467
0x9AF150aC575Bb08197201b956c2eefe85A7a107a,0.13618
0x3543F51B35bf8CADB083529f7d1c49F6340B1aa7,0.08483
0x4BA162268c586f0aF3Db6d7D7256dBeE99e0F368,0.03667
0xD0048BE3375987263dcBEc4c95B244e8c2F222ef,0.01626
0x8575A352685c01faB8EDCb03e2e99DB1591cF5D5,0.01323
0xECea340c1F0ab083a38Fd09EB4b1DA7672A36908,0.00571
0x5E31bA26e35744a385ce073391127040885F4079,0.00339
0x55AD9F5Afd5469Bc8427d4EE349dE564c1e3Bb52,0.00057
0x86405091386bA9beB9cc1388ED9f08799a4106bB,0.04919
0x614971bfe55692C315344008B0B7e0D35D586F19,0.01541
0x99Ea0316DeFD8A749869f37d9D730C88d28A5198,0.0096
